^SPX (Standard & Poors 500 Index),3097.74,-17.6
Jun 22 2020 @ 01:56 ET,Bid,3053.25,Ask,3185.43,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
06/22/2020,SPXW200622C03125000,6.8,-15.85,6.3,7.1,521,0.379,0.1983,0.0045,460,3125.000,SPXW200622P03125000,38.2,-2.5,58.7,60.6,391,0.3779,-0.8024,0.0045,312
06/22/2020,SPXW200622C03130000,4.9,-15.55,5.3,6,626,0.3757,0.1745,0.0042,654,3130.000,SPXW200622P03130000,46.3,2.8,62.7,64.6,1368,0.3757,-0.8255,0.0042,243
06/22/2020,SPXW200622C03135000,4.7,-13.65,4.4,5.1,838,0.373,0.1528,0.0039,130,3135.000,SPXW200622P03135000,50.92,4.42,66.8,68.7,382,0.373,-0.8472,0.0039,241
06/22/2020,SPXW200622C03140000,4.8,-11.7,3.7,4.3,675,0.3714,0.1334,0.0036,257,3140.000,SPXW200622P03140000,61,11.45,71,73,630,0.3714,-0.8666,0.0036,152
06/22/2020,SPXW200622C03145000,3.55,-11.15,3,3.6,372,0.3684,0.1147,0.0033,213,3145.000,SPXW200622P03145000,61.8,9,75.3,77.3,111,0.3684,-0.8853,0.0033,70
06/22/2020,SPXW200622C03150000,2.8,-10.3,2.5,3,1432,0.3672,0.0988,0.0029,812,3150.000,SPXW200622P03150000,53.71,-2.44,77.2,84,262,0.3619,-0.9045,0.0029,243
06/22/2020,SPXW200622C03155000,1.95,-9.65,2.05,2.5,539,0.366,0.0846,0.0026,172,3155.000,SPXW200622P03155000,65.5,5.85,81.9,88.6,29,0.365,-0.916,0.0026,73
06/22/2020,SPXW200622C03160000,1.65,-8.55,1.65,2.1,912,0.365,0.072,0.0023,594,3160.000,SPXW200622P03160000,69,5.7,87.5,93.1,56,0.3832,-0.9178,0.0024,94
06/22/2020,SPXW200622C03165000,1.35,-7.6,1.35,1.55,657,0.3596,0.0586,0.002,211,3165.000,SPXW200622P03165000,64.81,-2.24,91.7,97.7,67,0.3723,-0.9348,0.0021,21
06/22/2020,SPXW200622C03170000,1.41,-6.44,1.1,1.3,837,0.3602,0.0497,0.0018,890,3170.000,SPXW200622P03170000,71.8,0.85,96.3,102.6,132,0.3745,-0.9434,0.0019,88
06/22/2020,SPXW200622C03175000,1.1,-5.75,0.85,1.1,639,0.3598,0.0416,0.0015,323,3175.000,SPXW200622P03175000,73.48,-1.52,101,107.5,108,0.3776,-0.9505,0.0017,96
06/22/2020,SPXW200622C03180000,0.93,-5.12,0.7,0.9,726,0.3604,0.0349,0.0013,157,3180.000,SPXW200622P03180000,71.59,-7.51,105.5,112.2,56,0.3644,-0.9635,0.0014,95
06/22/2020,SPXW200622C03185000,0.75,-4.5,0.55,0.75,583,0.3607,0.0291,0.0011,237,3185.000,SPXW200622P03185000,81.99,-1.36,110.8,117,142,0.3817,-0.9631,0.0013,200
06/22/2020,SPXW200622C03190000,0.8,-3.75,0.4,0.65,726,0.3609,0.0241,0.001,184,3190.000,SPXW200622P03190000,86.74,-0.91,115.2,121.8,17,0.3581,-0.9767,0.0009,75
06/22/2020,SPXW200622C03195000,0.65,-3.35,0.3,0.55,258,0.3615,0.0199,0.0008,119,3195.000,SPXW200622P03195000,83.94,-8.16,120.6,126.8,73,0.3912,-0.9711,0.001,100
06/22/2020,SPXW200622C03200000,0.35,-3.1,0.25,0.4,5886,0.3593,0.0158,0.0007,2291,3200.000,SPXW200622P03200000,89.2,-7.35,126.1,131.6,70,0.4178,-0.9676,0.0011,127
06/22/2020,SPXW200622C03205000,0.37,-2.63,0.2,0.35,784,0.3626,0.0135,0.0006,474,3205.000,SPXW200622P03205000,117.98,17.08,130,136.6,4,0.367,-0.9856,0.0006,402
06/22/2020,SPXW200622C03210000,0.3,-2.3,0.15,0.3,592,0.3643,0.0112,0.0005,583,3210.000,SPXW200622P03210000,105.94,0.44,134.9,141.5,7,0.3589,-0.9898,0.0005,103
06/22/2020,SPXW200622C03215000,0.2,-2.1,0.1,0.25,232,0.3637,0.0089,0.0004,231,3215.000,SPXW200622P03215000,108.93,-1.12,139.9,146.4,7,0.3571,-0.9921,0.0004,31
06/22/2020,SPXW200622C03220000,0.12,-1.88,0.05,0.25,600,0.3675,0.0077,0.0004,1221,3220.000,SPXW200622P03220000,121.95,7.1,144.8,151.4,6,0.3513,-0.9944,0.0003,89
06/22/2020,SPXW200622C03225000,0.07,-1.655,0.05,0.1,952,0.3503,0.0043,0.0002,1011,3225.000,SPXW200622P03225000,89.69,-29.81,150.4,156.6,5,0.4436,-0.9808,0.0007,370
06/22/2020,SPXW200622C03230000,0.12,-1.38,0,0.2,468,0.3722,0.0054,0.0003,313,3230.000,SPXW200622P03230000,125.97,1.62,155.1,161.4,30,0.414,-0.989,0.0004,339
06/22/2020,SPXW200622C03235000,0.12,-1.155,0.05,0.1,473,0.3696,0.004,0.0002,350,3235.000,SPXW200622P03235000,130.89,1.94,159.8,166.4,10,0.3816,-0.9948,0.0002,42
06/22/2020,SPXW200622C03240000,0.05,-1.075,0,0.15,352,0.3797,0.004,0.0002,638,3240.000,SPXW200622P03240000,138.2,4.35,164.8,171.4,33,0.3914,-0.995,0.0002,50
06/22/2020,SPXW200622C03245000,0.05,-0.925,0,0.1,132,0.374,0.0028,0.0001,128,3245.000,SPXW200622P03245000,153.98,15.33,169.7,176.4,8,0.3738,-0.9972,0.0001,69
06/22/2020,SPXW200622C03250000,0.07,-0.755,0,0.05,1564,0.3581,0.0014,0.0001,1073,3250.000,SPXW200622P03250000,151.09,7.44,175.4,181.4,21,0.4878,-0.9854,0.0005,120
06/22/2020,SPXW200622C03255000,0.1,-0.65,0,0.1,1076,0.3922,0.0026,0.0001,264,3255.000,SPXW200622P03255000,142.04,-6.36,179.7,186.4,8,0.3927,-0.9974,0.0001,20
06/22/2020,SPXW200622C03260000,0.07,-0.58,0,0.05,154,0.375,0.0013,0.0001,251,3260.000,SPXW200622P03260000,155.16,1.66,185.3,191.4,13,0.5012,-0.9874,0.0004,26
06/22/2020,SPXW200622C03265000,0.05,-0.5,0,0.05,293,0.3858,0.0014,0.0001,102,3265.000,SPXW200622P03265000,166.52,8.17,190.2,196.6,2,0.5212,-0.9864,0.0004,23
06/22/2020,SPXW200622C03270000,0.05,-0.45,0,0.05,722,0.3944,0.0014,0.0001,428,3270.000,SPXW200622P03270000,171.26,8.11,194.7,201.4,20,0.4219,-0.9975,0.0001,28
06/22/2020,SPXW200622C03275000,0.05,-0.4,0,0.05,148,0.4013,0.0013,0.0001,2150,3275.000,SPXW200622P03275000,180.7,12.35,199.7,206.4,8,0.431,-0.9975,0.0001,3
06/22/2020,SPXW200622C03280000,0.05,-0.35,0,0.05,26,0.4095,0.0012,0.0001,75,3280.000,SPXW200622P03280000,181.31,8.26,205.3,211.3,12,0.5352,-0.9896,0.0003,32
06/22/2020,SPXW200622C03285000,0.1,-0.25,0,0.05,3,0.4219,0.0013,0.0001,80,3285.000,SPXW200622P03285000,144.4,0,209.7,216.4,0,0.4506,-0.9976,0.0001,11
06/22/2020,SPXW200622C03290000,0.07,-0.23,0,0.05,41,0.4304,0.0013,0.0001,84,3290.000,SPXW200622P03290000,147.17,-35.93,214.7,221.4,20,0.4588,-0.9977,0.0001,32
06/22/2020,SPXW200622C03295000,0.05,-0.225,0,0.05,11,0.4366,0.0012,0.0001,64,3295.000,SPXW200622P03295000,103.5,0,219.7,226.4,0,0.4683,-0.9977,0.0001,1
06/22/2020,SPXW200622C03300000,0.05,-0.2,0,0.05,1007,0.4485,0.0013,0.0001,786,3300.000,SPXW200622P03300000,188.54,-4.56,224.7,231.4,13,0.4777,-0.9977,0.0001,19
06/22/2020,SPXW200622C03305000,0.05,-0.15,0,0.05,202,0.4541,0.0012,0.0001,198,3305.000,SPXW200622P03305000,108.2,0,229.7,236.4,0,0.487,-0.9977,0.0001,1
06/22/2020,SPXW200622C03310000,0.07,-0.13,0,0.05,3,0.4657,0.0012,0.0001,77,3310.000,SPXW200622P03310000,118.2,0,234.7,241.4,0,0.4935,-0.9979,0.0001,1
06/22/2020,SPXW200622C03315000,0.75,0,0,0.05,0,0.4746,0.0012,0.0001,36,3315.000,SPXW200622P03315000,119.4,0,239.7,246.3,0,0,-1,0,7
06/22/2020,SPXW200622C03320000,0.05,-0.1,0,0.05,8,0.4831,0.0012,0.0001,226,3320.000,SPXW200622P03320000,131.8,0,244.7,251.3,0,0,-1,0,7
06/22/2020,SPXW200622C03325000,0.05,-0.1,0,0.05,8,0.4884,0.0011,0,286,3325.000,SPXW200622P03325000,184.34,-33.66,249.7,256.3,3,0,-1,0,4
06/22/2020,SPXW200622C03330000,0.05,-0.1,0,0.05,8,0.4994,0.0011,0,198,3330.000,SPXW200622P03330000,128.1,0,254.7,261.3,0,0,-1,0,1
06/22/2020,SPXW200622C03335000,0.27,0,0,0.05,0,0.5071,0.0011,0,92,3335.000,SPXW200622P03335000,132.4,0,260.4,266.3,0,0.6638,-0.9902,0.0002,1
06/22/2020,SPXW200622C03340000,0.05,-0.05,0,0.05,1,0.5178,0.0011,0,51,3340.000,SPXW200622P03340000,0,0,265.3,271.5,0,0.6853,-0.9893,0.0003,0
06/22/2020,SPXW200622C03345000,1.05,0,0,0.05,0,0.5221,0.001,0,160,3345.000,SPXW200622P03345000,143.2,0,269.7,276.3,0,0,-1,0,3
06/22/2020,SPXW200622C03350000,0.05,-0.05,0,0.05,56,0.5302,0.001,0,3361,3350.000,SPXW200622P03350000,221.3,-21.65,275.3,281.3,1,0.6819,-0.9917,0.0002,6
06/22/2020,SPXW200622C03355000,0.17,0,0,0.05,0,0.5433,0.0011,0,9,3355.000,SPXW200622P03355000,160.3,0,280.2,286.3,0,0.6776,-0.9929,0.0002,4
06/22/2020,SPXW200622C03360000,0.05,-0.05,0,0.05,9,0.5527,0.0011,0,18,3360.000,SPXW200622P03360000,155.7,0,285.4,291.3,0,0.7156,-0.9909,0.0002,4
06/22/2020,SPXW200622C03370000,0.32,0,0,0.05,0,0.5654,0.001,0,60,3370.000,SPXW200622P03370000,160.5,0,294.8,301.3,0,0.6002,-0.9982,0.0001,14
06/22/2020,SPXW200622C03375000,0.27,0,0,0.05,0,0.574,0.001,0,65,3375.000,SPXW200622P03375000,183.96,0,299.8,306.3,0,0.6111,-0.9982,0.0001,2
06/22/2020,SPXW200622C03380000,0.7,0,0,0.05,0,0.5815,0.0009,0,3,3380.000,SPXW200622P03380000,0,0,304.8,311.3,0,0.62,-0.9982,0.0001,0
06/22/2020,SPXW200622C03390000,0.35,0,0,0.1,0,0.6357,0.0017,0.0001,0,3390.000,SPXW200622P03390000,0,0,315.4,321.3,0,0.7778,-0.9915,0.0002,0
06/22/2020,SPXW200622C03400000,0.25,0,0,0.05,0,0.6163,0.0009,0,130,3400.000,SPXW200622P03400000,312.57,19.77,324.8,331.3,2,0.6564,-0.9982,0.0001,3
06/22/2020,SPXW200622C03410000,0.85,0,0,0.05,0,0.6309,0.0009,0,32,3410.000,SPXW200622P03410000,0,0,334.8,341.5,0,0.7448,-0.9959,0.0001,0
06/22/2020,SPXW200622C03420000,0,0,0,0.05,0,0.6474,0.0009,0,0,3420.000,SPXW200622P03420000,0,0,345.4,351.3,0,0.8381,-0.9921,0.0002,0
06/22/2020,SPXW200622C03425000,0.4,0,0,0.05,0,0.6583,0.0009,0,11,3425.000,SPXW200622P03425000,0,0,350.4,356.3,0,0.8482,-0.9921,0.0002,0
06/22/2020,SPXW200622C03430000,0.1,0,0,0.05,0,0.662,0.0008,0,16,3430.000,SPXW200622P03430000,0,0,355.4,361.3,0,0.8581,-0.9922,0.0002,0
06/22/2020,SPXW200622C03440000,0,0,0,0.05,0,0.6784,0.0008,0,35,3440.000,SPXW200622P03440000,396.3,0,365.4,371.3,0,0.8779,-0.9924,0.0001,1
06/22/2020,SPXW200622C03450000,0.05,0,0,0.05,0,0.693,0.0008,0,2859,3450.000,SPXW200622P03450000,0,0,374.8,381.3,0,0.7395,-0.9985,0,0
06/22/2020,SPXW200622C03475000,0.45,0,0,0.05,0,0.7315,0.0007,0,50,3475.000,SPXW200622P03475000,0,0,400.4,406.3,0,0.9463,-0.9929,0.0001,0
06/22/2020,SPXW200622C03500000,0.05,0,0,0.05,0,0.7761,0.0008,0,148,3500.000,SPXW200622P03500000,0,0,424.8,431.2,0,0,-1,0,0
06/22/2020,SPXW200622C03525000,0.1,0,0,0.05,0,0.8161,0.0007,0,17,3525.000,SPXW200622P03525000,521.7,0,449.8,456.3,0,0.861,-0.9987,0,1
06/22/2020,SPXW200622C03550000,0.05,0,0,0.05,0,0.8526,0.0007,0,192,3550.000,SPXW200622P03550000,0,0,474.7,481.2,0,0,-0.993,0.0001,0
06/22/2020,SPXW200622C03600000,0.1,0,0,0.05,0,0.9269,0.0006,0,280,3600.000,SPXW200622P03600000,0,0,524.7,531.2,0,0,-0.9962,0.0001,0
06/22/2020,SPXW200622C03650000,0.3,0,0,0.05,0,0.9947,0.0005,0,60,3650.000,SPXW200622P03650000,0,0,574.7,581.3,0,0,-1,0,0
06/22/2020,SPXW200622C03700000,0.1,0,0,0.05,0,1.0756,0.0006,0,59,3700.000,SPXW200622P03700000,0,0,624.7,631.3,0,0,-1,0,0
06/22/2020,SPXW200622C03750000,0,0,0,0.05,0,1.1439,0.0005,0,0,3750.000,SPXW200622P03750000,0,0,674.7,681.3,0,0.8654,-1,0,0
06/22/2020,SPXW200622C03800000,0.1,0,0,0.05,0,1.2182,0.0005,0,93,3800.000,SPXW200622P03800000,0,0,724.7,731.4,0,1.2865,-0.9991,0,0
06/22/2020,SPXW200622C03850000,0.05,0,0,0.05,0,1.275,0.0004,0,10,3850.000,SPXW200622P03850000,0,0,774.7,781.3,0,1.126,-0.9999,0,0
06/22/2020,SPXW200622C03900000,0.05,0,0,0.05,0,1.3447,0.0004,0,10,3900.000,SPXW200622P03900000,0,0,824.7,831.4,0,1.4289,-0.9991,0,0
06/22/2020,SPXW200622C03950000,0,0,0,0.05,0,1.4134,0.0004,0,0,3950.000,SPXW200622P03950000,0,0,874.7,881.3,0,1.251,-0.9999,0,0
06/22/2020,SPXW200622C04000000,0,0,0,0.05,0,1.482,0.0004,0,0,4000.000,SPXW200622P04000000,0,0,924.7,931.4,0,1.5635,-0.9992,0,0
06/22/2020,SPXW200622C04050000,0,0,0,0.05,0,1.546,0.0004,0,0,4050.000,SPXW200622P04050000,0,0,974.7,981.4,0,1.6372,-0.9992,0,0
06/22/2020,SPXW200622C04100000,0,0,0,0.05,0,1.6097,0.0004,0,0,4100.000,SPXW200622P04100000,0,0,1024.7,1031.4,0,1.7044,-0.9992,0,0
06/22/2020,SPXW200622C04150000,0,0,0,0.05,0,1.6658,0.0004,0,0,4150.000,SPXW200622P04150000,0,0,1074.7,1081.2,0,0,-0.9944,0,0
06/22/2020,SPXW200622C04200000,0,0,0,0.05,0,1.7373,0.0004,0,0,4200.000,SPXW200622P04200000,0,0,1124.7,1131.4,0,1.8354,-0.9993,0,0
06/22/2020,SPXW200622C04250000,0,0,0,0.05,0,1.7849,0.0003,0,0,4250.000,SPXW200622P04250000,0,0,1174.7,1181.5,0,1.9932,-0.9988,0,0
06/22/2020,SPXW200622C04300000,0,0,0,0.05,0,1.8576,0.0003,0,0,4300.000,SPXW200622P04300000,0,0,1224.7,1231.4,0,1.9587,-0.9993,0,0
06/22/2020,SPXW200622C04350000,0,0,0,0.05,0,1.9189,0.0003,0,0,4350.000,SPXW200622P04350000,0,0,1274.7,1281.2,0,0,-0.9983,0,0
06/22/2020,SPXW200622C04400000,0,0,0,0.05,0,1.9692,0.0003,0,0,4400.000,SPXW200622P04400000,0,0,1324.7,1331.4,0,2.0762,-0.9994,0,0
06/22/2020,SPXW200622C04500000,0,0,0,0.05,0,2.0784,0.0003,0,0,4500.000,SPXW200622P04500000,0,0,1425.3,1431.4,0,2.5706,-0.9971,0,0
06/22/2020,SPXW200622C04600000,0,0,0,0.05,0,2.1898,0.0003,0,0,4600.000,SPXW200622P04600000,1487.9,0,1524.7,1531.3,0,2.001,-0.9999,0,1
06/22/2020,SPXW200622C04700000,0,0,0,0.05,0,2.2922,0.0003,0,0,4700.000,SPXW200622P04700000,1654.1,0,1625.3,1631.4,0,2.8302,-0.9973,0,1
06/22/2020,SPXW200622C04800000,0,0,0,0.05,0,2.405,0.0003,0,0,4800.000,SPXW200622P04800000,1754.05,0,1724.7,1731.4,0,2.5387,-0.9995,0,1
06/24/2020,SPXW200624C00800000,0,0,2268.6,2275.1,0,0,0.9739,0,0,800.000,SPXW200624P00800000,0,0,0,0.05,0,4.136,-0.0001,0,0
06/24/2020,SPXW200624C00900000,0,0,2168.6,2175.1,0,0,0.9711,0,0,900.000,SPXW200624P00900000,0,0,0,0.05,0,3.7977,-0.0001,0,0
06/24/2020,SPXW200624C01000000,0,0,2068.6,2075.2,0,0,0.9681,0,0,1000.000,SPXW200624P01000000,0,0,0,0.05,0,3.4697,-0.0001,0,0
06/24/2020,SPXW200624C01100000,0,0,1968.6,1975.2,0,0,0.9651,0,0,1100.000,SPXW200624P01100000,0.05,0,0,0.05,0,3.1885,-0.0001,0,20
06/24/2020,SPXW200624C01200000,0,0,1868.5,1875.2,0,0,0.9619,0,0,1200.000,SPXW200624P01200000,0,0,0,0.05,0,2.9209,-0.0001,0,0
06/24/2020,SPXW200624C01300000,0,0,1768.5,1774.5,0,0,0.9585,0,0,1300.000,SPXW200624P01300000,0.05,0,0,0.05,0,2.686,-0.0001,0,2
06/24/2020,SPXW200624C01400000,0,0,1668.5,1674.7,0,0,0.9549,0.0001,0,1400.000,SPXW200624P01400000,0.05,0,0,0.05,0,2.4552,-0.0001,0,2
06/24/2020,SPXW200624C01500000,0,0,1568.4,1574.6,0,0,0.9511,0.0001,0,1500.000,SPXW200624P01500000,0.05,0,0,0.05,0,2.2469,-0.0002,0,8
06/24/2020,SPXW200624C01600000,0,0,1468.6,1475.2,0,0,0.9468,0.0001,0,1600.000,SPXW200624P01600000,0.05,0,0,0.05,0,2.0684,-0.0002,0,27
06/24/2020,SPXW200624C01700000,0,0,1368.4,1375.3,0,0,0.9424,0.0001,0,1700.000,SPXW200624P01700000,0.05,0,0,0.05,0,1.8835,-0.0002,0,139
06/24/2020,SPXW200624C01800000,0,0,1268.7,1275.3,0,1.6212,0.9999,0,0,1800.000,SPXW200624P01800000,0.05,0,0,0.05,0,1.7093,-0.0002,0,143
06/24/2020,SPXW200624C01900000,0,0,1168.6,1175.2,0,0,0.9318,0.0001,0,1900.000,SPXW200624P01900000,0.18,0,0,0.05,0,1.5434,-0.0002,0,38
06/24/2020,SPXW200624C01950000,0,0,1118.6,1125.2,0,0,0.9288,0.0001,0,1950.000,SPXW200624P01950000,0.05,0,0,0.05,2,1.4614,-0.0002,0,470
06/24/2020,SPXW200624C02000000,0,0,1068.6,1074.7,0,0,0.9258,0.0001,0,2000.000,SPXW200624P02000000,0.05,0,0,0.05,0,1.376,-0.0002,0,91
06/24/2020,SPXW200624C02050000,0,0,1018.7,1025.2,0,0,0.9224,0.0001,0,2050.000,SPXW200624P02050000,0.1,0,0,0.1,0,1.376,-0.0005,0,4673
06/24/2020,SPXW200624C02100000,0,0,968.7,974.7,0,0,0.9188,0.0002,0,2100.000,SPXW200624P02100000,0.1,0,0,0.1,0,1.2979,-0.0005,0,651
06/24/2020,SPXW200624C02150000,934.3,-22.85,918.7,924.9,1,0,0.9148,0.0002,1,2150.000,SPXW200624P02150000,0.05,-0.025,0,0.1,5,1.2197,-0.0005,0,95
06/24/2020,SPXW200624C02200000,0,0,868.7,875,0,0,0.9107,0.0002,0,2200.000,SPXW200624P02200000,0.1,-0.025,0,0.1,320,1.1472,-0.0006,0,4530
06/24/2020,SPXW200624C02250000,0,0,818.7,825,0,0,0.9062,0.0002,0,2250.000,SPXW200624P02250000,0.1,-0.05,0,0.15,405,1.1104,-0.0008,0,921
06/24/2020,SPXW200624C02300000,0,0,768.7,774.9,0,0,0.9016,0.0002,0,2300.000,SPXW200624P02300000,0.1,-0.075,0.05,0.2,35,1.0846,-0.0014,0,338
06/24/2020,SPXW200624C02350000,689.65,0,718.7,725.3,0,0.8329,0.9998,0,1,2350.000,SPXW200624P02350000,0.1,-0.1,0.05,0.15,45,0.9909,-0.0013,0,775
06/24/2020,SPXW200624C02375000,771.07,38.72,693.8,700.3,1,0.9113,0.9992,0,2,2375.000,SPXW200624P02375000,0.1,-0.15,0.05,0.2,62,0.9738,-0.0016,0,204
06/24/2020,SPXW200624C02400000,746.02,38.77,668.8,675.4,1,0.9249,0.9986,0,1,2400.000,SPXW200624P02400000,0.1,-0.15,0.1,0.25,3,0.9671,-0.0022,0,2316
06/24/2020,SPXW200624C02425000,0,0,643.9,650.4,0,0.9207,0.9979,0,0,2425.000,SPXW200624P02425000,0.1,-0.2,0.1,0.25,6,0.9304,-0.0022,0,1548
06/24/2020,SPXW200624C02450000,0,0,618.8,625.1,0,0,0.884,0.0003,0,2450.000,SPXW200624P02450000,0.2,-0.125,0.1,0.2,905,0.879,-0.002,0,92
06/24/2020,SPXW200624C02475000,0,0,593.8,600.1,0,0,0.8803,0.0003,0,2475.000,SPXW200624P02475000,0.2,-0.15,0.15,0.3,39,0.877,-0.003,0,374
06/24/2020,SPXW200624C02500000,0,0,568.9,575.4,0,0.8097,0.9977,0,0,2500.000,SPXW200624P02500000,0.25,-0.15,0.15,0.3,16,0.8406,-0.0031,0,200
06/24/2020,SPXW200624C02525000,0,0,543.9,550,0,0,0.8729,0.0004,0,2525.000,SPXW200624P02525000,0.5,0,0.2,0.35,0,0.8207,-0.0038,0,218
06/24/2020,SPXW200624C02550000,0,0,518.9,525.1,0,0.5713,0.9998,0,0,2550.000,SPXW200624P02550000,0.25,-0.275,0.2,0.4,16,0.7906,-0.0043,0.0001,510
06/24/2020,SPXW200624C02560000,0,0,508.9,515.5,0,0.7451,0.9968,0,0,2560.000,SPXW200624P02560000,0.4,-0.125,0.25,0.4,36,0.7825,-0.0046,0.0001,91
06/24/2020,SPXW200624C02570000,0,0,498.7,505,0,0,0.8654,0.0004,0,2570.000,SPXW200624P02570000,0.2,-0.375,0.25,0.45,109,0.7737,-0.005,0.0001,182
06/24/2020,SPXW200624C02575000,0,0,494,500,0,0.5401,0.9998,0,0,2575.000,SPXW200624P02575000,0.2,-0.375,0.25,0.45,1,0.7661,-0.0051,0.0001,211
06/24/2020,SPXW200624C02580000,0,0,489,495.6,0,0.7472,0.9954,0.0001,0,2580.000,SPXW200624P02580000,0.5,0,0.3,0.45,0,0.7645,-0.0054,0.0001,104
06/24/2020,SPXW200624C02590000,0,0,478.8,484.9,0,0,0.8618,0.0004,0,2590.000,SPXW200624P02590000,0.25,-0.375,0.3,0.5,60,0.7549,-0.0058,0.0001,99
06/24/2020,SPXW200624C02600000,500.03,-7.72,469,475.2,1,0.6432,0.998,0,0,2600.000,SPXW200624P02600000,0.32,-0.33,0.35,0.5,269,0.7448,-0.0062,0.0001,2357
06/24/2020,SPXW200624C02610000,0,0,459,465.6,0,0.7022,0.9952,0.0001,0,2610.000,SPXW200624P02610000,0.25,-0.425,0.35,0.55,90,0.7344,-0.0066,0.0001,571
06/24/2020,SPXW200624C02620000,505.7,0,449,455.1,0,0.5822,0.9988,0,1,2620.000,SPXW200624P02620000,0.5,-0.225,0.4,0.55,2,0.7237,-0.0071,0.0001,273
06/24/2020,SPXW200624C02625000,0,0,444,450.7,0,0.6917,0.9944,0.0001,0,2625.000,SPXW200624P02625000,0.4,-0.325,0.4,0.6,261,0.7204,-0.0074,0.0001,647
06/24/2020,SPXW200624C02630000,0,0,439,445.7,0,0.6843,0.9943,0.0001,0,2630.000,SPXW200624P02630000,0.7,-0.05,0.4,0.6,81,0.7127,-0.0075,0.0001,119
06/24/2020,SPXW200624C02640000,0,0,429.1,435.4,0,0.6451,0.9955,0.0001,0,2640.000,SPXW200624P02640000,0.45,-0.35,0.45,0.6,93,0.7014,-0.008,0.0001,105
06/24/2020,SPXW200624C02650000,0,0,419.2,425.7,0,0.6742,0.9927,0.0001,0,2650.000,SPXW200624P02650000,0.5,-0.325,0.5,0.65,1235,0.6937,-0.0087,0.0001,474
06/24/2020,SPXW200624C02660000,0,0,409.2,415.4,0,0.6285,0.9946,0.0001,0,2660.000,SPXW200624P02660000,0.5,-0.375,0.5,0.7,17,0.6814,-0.0092,0.0001,454
06/24/2020,SPXW200624C02670000,0,0,399.2,405.8,0,0.6516,0.9918,0.0001,0,2670.000,SPXW200624P02670000,0.55,-0.375,0.55,0.75,48,0.6732,-0.01,0.0001,323
06/24/2020,SPXW200624C02675000,443.11,0,394.3,400.8,0,0.6516,0.9911,0.0001,4,2675.000,SPXW200624P02675000,0.6,-0.375,0.6,0.8,351,0.6717,-0.0108,0.0002,106
06/24/2020,SPXW200624C02680000,0,0,389.3,395.4,0,0.6097,0.9937,0.0001,0,2680.000,SPXW200624P02680000,0.93,-0.045,0.6,0.8,12,0.6633,-0.0108,0.0002,135
06/24/2020,SPXW200624C02690000,0,0,379.3,385.9,0,0.6353,0.9901,0.0001,0,2690.000,SPXW200624P02690000,0.5,-0.525,0.65,0.85,25,0.6536,-0.0117,0.0002,2446
06/24/2020,SPXW200624C02700000,436.94,0,369.4,375.6,0,0.6055,0.9912,0.0001,4,2700.000,SPXW200624P02700000,0.8,-0.3,0.7,0.95,268,0.646,-0.0129,0.0002,2420
06/24/2020,SPXW200624C02710000,0,0,359.2,365.4,0,0.5553,0.994,0.0001,0,2710.000,SPXW200624P02710000,0.75,-0.4,0.8,1,14,0.6376,-0.0141,0.0002,637
06/24/2020,SPXW200624C02720000,407.11,0,349.5,356.1,0,0.6115,0.9867,0.0002,1,2720.000,SPXW200624P02720000,1,-0.225,0.85,1,2,0.6237,-0.0147,0.0002,69
06/24/2020,SPXW200624C02725000,0,0,344.1,350.6,0,0.543,0.9929,0.0001,0,2725.000,SPXW200624P02725000,0.8,-0.45,0.9,1.1,845,0.6225,-0.0158,0.0002,577
06/24/2020,SPXW200624C02730000,397.24,0,339.4,345.6,0,0.5596,0.9906,0.0002,4,2730.000,SPXW200624P02730000,1.2,-0.075,0.9,1.15,1,0.6165,-0.0163,0.0002,176
06/24/2020,SPXW200624C02740000,374.2,0,329.7,336.3,0,0.5982,0.9835,0.0002,0,2740.000,SPXW200624P02740000,0.75,-0.625,1,1.25,3,0.6083,-0.018,0.0003,156
06/24/2020,SPXW200624C02750000,330.5,0,319.6,326,0,0.5634,0.9857,0.0002,5,2750.000,SPXW200624P02750000,1,-0.45,1.1,1.35,185,0.5994,-0.0196,0.0003,843
06/24/2020,SPXW200624C02760000,0,0,309.7,316.4,0,0.5693,0.982,0.0003,0,2760.000,SPXW200624P02760000,1.35,-0.175,1.2,1.45,6,0.5897,-0.0214,0.0003,107
06/24/2020,SPXW200624C02765000,0,0,304.9,311.2,0,0.5611,0.9818,0.0003,0,2765.000,SPXW200624P02765000,1.4,0,1.25,1.5,0,0.5846,-0.0222,0.0003,80
06/24/2020,SPXW200624C02770000,0,0,300,306.6,0,0.5712,0.9783,0.0003,0,2770.000,SPXW200624P02770000,1.45,-0.175,1.3,1.55,7,0.5794,-0.0231,0.0003,780
06/24/2020,SPXW200624C02775000,373.98,0,295.1,301.6,0,0.5661,0.9774,0.0003,10,2775.000,SPXW200624P02775000,0.97,-0.705,1.35,1.65,444,0.5756,-0.0243,0.0004,1072
06/24/2020,SPXW200624C02780000,369.25,0,289.9,296.2,0,0.5363,0.981,0.0003,10,2780.000,SPXW200624P02780000,1.55,-0.175,1.45,1.7,2,0.5715,-0.0256,0.0004,194
